೧೦೦೦	వేల
೧೦೦೦೦೦	లక్షల
೧೦೦೦೦೦೦೦	కోట్ల
೧೦೦೦೦೦೦೦೦೦	అరవు
೧೦೦೦೦೦೦೦೦೦೦	ఖరబ్
೧೦೦೦೦೦೦೦೦೦೦೦	నీల
೧೦೦೦೦೦೦೦೦೦೦೦೦	పద్మ
